Date,Open,High,Low,Close,Volume
2010-09-21,2355.27,2366.76,2341.82,2349.35,583.71M
2010-09-22,2339.91,2355.91,2323.55,2334.55,586.26M
2010-09-23,2316.71,2353.79,2316.11,2327.08,516.15M
2010-09-24,2356.26,2381.22,2353.50,2381.22,536.28M
2010-09-27,2379.73,2386.01,2368.65,2369.77,484.98M
2010-09-28,2373.13,2383.67,2339.50,2379.59,585.54M
2010-09-29,2372.37,2382.15,2366.19,2376.56,575.39M
2010-09-30,2390.96,2400.06,2354.22,2368.62,697.99M
2010-10-01,2386.82,2389.45,2359.32,2370.75,504.34M
2010-10-04,2362.25,2370.87,2332.46,2344.52,500.60M
2010-10-05,2368.52,2402.42,2366.06,2399.83,591.91M
2010-10-06,2395.16,2399.13,2368.43,2380.66,547.52M
2010-10-07,2391.63,2392.74,2368.25,2383.67,486.07M
2010-10-08,2384.76,2406.67,2370.53,2401.91,493.45M
2010-10-11,2403.46,2413.03,2397.57,2402.33,377.79M
2010-10-12,2397.70,2421.79,2379.39,2417.92,489.58M
2010-10-13,2432.55,2452.54,2426.52,2441.23,595.42M
2010-10-14,2441.21,2445.85,2422.07,2435.38,533.22M
2010-10-15,2461.70,2468.77,2438.03,2468.77,696.23M
2010-10-18,2470.12,2480.95,2462.55,2480.66,460.15M
2010-10-19,2442.21,2462.95,2422.14,2436.95,608.17M
2010-10-20,2443.20,2469.72,2441.07,2457.39,522.29M
2010-10-21,2470.72,2482.14,2436.34,2459.67,550.31M
2010-10-22,2461.60,2479.39,2459.43,2479.39,427.82M
2010-10-25,2491.62,2507.03,2490.11,2490.85,470.19M
2010-10-26,2476.51,2503.03,2470.12,2497.29,508.85M
2010-10-27,2484.09,2505.35,2478.01,2503.26,524.26M
2010-10-28,2516.16,2516.20,2489.76,2507.37,517.08M
2010-10-29,2505.99,2517.50,2505.86,2507.41,559.25M
2010-11-01,2520.45,2532.37,2491.46,2504.84,502.15M
2010-11-02,2525.94,2534.88,2518.29,2533.52,516.74M
2010-11-03,2532.83,2541.42,2511.31,2540.27,540.95M
2010-11-04,2569.27,2579.62,2564.05,2577.34,656.40M
2010-11-05,2577.63,2582.18,2568.78,2578.98,548.77M
2010-11-08,2570.86,2583.30,2566.78,2580.05,471.58M
2010-11-09,2587.08,2592.94,2552.93,2562.98,563.93M
2010-11-10,2564.31,2578.78,2545.46,2578.78,554.01M
2010-11-11,2534.24,2559.99,2524.12,2555.52,562.07M
2010-11-12,2540.47,2552.24,2506.40,2518.21,581.78M
2010-11-15,2529.02,2534.56,2512.29,2513.82,505.09M
2010-11-16,2494.21,2503.29,2459.79,2469.84,618.45M
2010-11-17,2471.27,2486.16,2467.19,2476.01,493.76M
2010-11-18,2504.41,2526.83,2502.50,2514.40,532.08M
2010-11-19,2510.79,2520.94,2499.92,2518.12,562.10M
2010-11-22,2509.39,2532.02,2501.30,2532.02,489.60M
2010-11-23,2504.21,2510.09,2483.16,2494.95,502.40M
2010-11-24,2519.89,2545.41,2519.89,2543.12,435.64M
2010-11-26,2525.91,2541.49,2522.40,2534.56,186.15M
2010-11-29,2522.24,2531.03,2496.83,2525.22,454.93M
2010-11-30,2497.12,2510.71,2488.61,2498.23,768.95M
2010-12-01,2535.19,2558.29,2535.19,2549.43,565.04M
2010-12-02,2553.68,2580.59,2551.82,2579.35,527.40M
2010-12-03,2569.02,2593.68,2567.88,2591.46,468.89M
2010-12-06,2591.28,2599.19,2584.09,2594.92,408.83M
2010-12-07,2623.15,2623.60,2597.45,2598.49,514.64M
2010-12-08,2604.57,2612.37,2592.89,2609.16,447.26M
2010-12-09,2623.15,2624.84,2606.24,2616.67,483.06M
2010-12-10,2623.28,2639.41,2615.42,2637.54,433.74M
2010-12-13,2645.35,2645.79,2624.56,2624.91,459.38M
2010-12-14,2631.34,2636.85,2621.05,2627.72,461.41M
2010-12-15,2625.81,2643.11,2613.15,2617.22,526.79M
2010-12-16,2620.56,2639.68,2613.72,2637.31,455.58M
2010-12-17,2643.35,2651.35,2637.08,2642.97,1.03B
2010-12-20,2651.98,2658.80,2634.56,2649.56,439.14M
2010-12-21,2658.94,2669.01,2655.95,2667.61,382.42M
2010-12-22,2669.00,2675.26,2666.63,2671.48,368.13M
2010-12-23,2667.42,2671.63,2661.17,2665.60,282.84M
2010-12-27,2657.09,2670.57,2645.38,2667.27,9.98M
2010-12-28,2671.85,2673.02,2658.21,2662.88,282.82M
2010-12-29,2667.18,2671.23,2664.51,2666.93,251.43M
2010-12-30,2665.68,2671.11,2661.83,2662.98,259.17M
2010-12-31,2660.58,2662.39,2649.04,2652.87,283.38M
2011-01-03,2676.65,2704.86,2676.34,2691.52,446.29M
2011-01-04,2699.86,2700.88,2663.64,2681.25,472.68M
2011-01-05,2673.91,2702.20,2671.89,2702.20,466.87M
2011-01-06,2704.38,2712.35,2697.73,2709.89,473.85M
2011-01-07,2712.75,2715.96,2676.36,2703.17,462.38M
2011-01-10,2691.47,2712.32,2682.25,2707.80,441.30M
2011-01-11,2719.60,2722.75,2706.58,2716.83,422.11M
2011-01-12,2731.45,2737.33,2722.32,2737.33,413.05M
2011-01-13,2734.93,2742.43,2727.14,2735.29,450.90M
2011-01-14,2732.48,2755.30,2729.62,2755.30,471.59M
2011-01-18,2744.80,2766.17,2744.26,2765.85,500.18M
2011-01-19,2762.81,2764.35,2717.79,2725.36,491.30M
2011-01-20,2712.40,2714.10,2686.59,2704.29,566.67M
2011-01-21,2716.92,2722.74,2688.53,2689.54,521.36M
2011-01-24,2693.03,2719.73,2687.97,2717.55,431.67M
2011-01-25,2704.25,2719.34,2697.51,2719.25,458.23M
2011-01-26,2724.52,2746.03,2717.63,2739.50,480.26M
2011-01-27,2745.16,2763.64,2740.30,2755.28,481.92M
2011-01-28,2755.28,2755.28,2679.57,2686.89,565.43M
2011-01-31,2693.30,2706.30,2676.87,2700.08,506.64M
2011-02-01,2717.61,2755.97,2716.64,2751.19,523.20M
2011-02-02,2751.19,2758.51,2743.76,2749.56,464.81M
2011-02-03,2746.74,2757.54,2725.78,2753.88,488.25M
2011-02-04,2755.85,2769.70,2747.86,2769.30,466.99M
2011-02-07,2773.26,2796.50,2772.81,2783.99,416.65M
2011-02-08,2782.41,2797.05,2776.35,2797.05,411.28M
2011-02-09,2791.13,2798.91,2780.89,2789.07,466.49M
2011-02-10,2764.76,2791.43,2762.34,2790.45,601.57M
2011-02-11,2783.16,2810.56,2778.21,2809.44,486.90M
2011-02-14,2810.19,2819.87,2808.27,2817.18,468.90M
2011-02-15,2809.02,2813.13,2798.83,2804.35,495.10M
2011-02-16,2815.09,2828.19,2811.52,2825.56,530.03M
2011-02-17,2816.12,2835.20,2815.08,2831.58,458.30M
2011-02-18,2833.35,2840.51,2823.65,2833.95,597.63M
2011-02-22,2795.44,2808.18,2752.75,2756.42,575.02M
2011-02-23,2755.20,2761.70,2705.54,2722.99,588.49M
2011-02-24,2726.59,2745.29,2707.63,2737.90,539.60M
2011-02-25,2752.16,2781.12,2751.81,2781.05,468.60M
2011-02-28,2791.28,2798.43,2767.61,2782.27,575.72M
2011-03-01,2791.08,2791.23,2730.72,2737.41,580.40M
2011-03-02,2735.05,2763.95,2734.08,2748.07,492.07M
2011-03-03,2774.48,2802.32,2774.48,2798.74,503.92M
2011-03-04,2797.64,2798.07,2768.12,2784.67,489.53M
2011-03-07,2793.19,2794.82,2724.51,2745.63,586.99M
2011-03-08,2745.23,2775.41,2729.85,2765.77,476.58M
2011-03-09,2756.34,2761.77,2737.68,2751.72,502.98M
2011-03-10,2719.29,2721.21,2695.08,2701.02,635.12M
2011-03-11,2689.65,2724.61,2689.41,2715.61,479.30M
2011-03-14,2695.66,2715.22,2682.09,2700.97,467.23M
2011-03-15,2619.40,2680.57,2618.50,2667.33,630.41M
2011-03-16,2652.92,2669.27,2603.50,2616.82,683.02M
2011-03-17,2656.08,2660.50,2634.17,2636.05,515.47M
2011-03-18,2665.54,2665.56,2639.76,2643.67,957.29M
2011-03-21,2675.47,2699.70,2674.99,2692.09,462.88M
2011-03-22,2692.13,2695.46,2679.41,2683.87,423.83M
2011-03-23,2677.56,2704.30,2660.17,2698.30,445.35M
2011-03-24,2715.88,2740.39,2703.42,2736.42,503.13M
2011-03-25,2746.34,2762.55,2740.17,2743.06,471.15M
2011-03-28,2752.33,2754.63,2730.68,2730.68,430.30M
2011-03-29,2727.83,2756.89,2720.19,2756.89,410.89M
2011-03-30,2772.36,2779.95,2763.77,2776.79,466.64M
2011-03-31,2774.23,2783.98,2769.52,2781.07,512.95M
2011-04-01,2796.67,2802.63,2779.71,2789.60,562.20M
2011-04-04,2796.26,2799.73,2778.87,2789.19,428.47M
2011-04-05,2787.78,2806.20,2785.27,2791.19,481.22M
2011-04-06,2808.11,2815.55,2786.80,2799.82,486.87M
2011-04-07,2799.59,2813.22,2781.13,2796.14,476.14M
2011-04-08,2806.29,2808.56,2772.40,2780.41,422.40M
2011-04-11,2789.49,2792.95,2760.84,2771.51,505.17M
2011-04-12,2755.89,2760.62,2737.07,2744.79,458.96M
2011-04-13,2762.69,2772.05,2744.85,2761.52,457.20M
2011-04-14,2743.12,2762.18,2733.68,2760.22,451.74M
2011-04-15,2752.87,2769.29,2743.75,2764.65,544.73M
2011-04-18,2731.22,2737.46,2706.50,2735.38,478.29M
2011-04-19,2741.35,2746.18,2727.12,2744.97,440.01M
2011-04-20,2788.84,2802.99,2785.98,2802.51,539.56M
2011-04-21,2820.77,2820.77,2808.55,2820.16,471.56M
2011-04-25,2820.28,2826.26,2813.20,2825.88,395.07M
2011-04-26,2832.48,2856.61,2829.00,2847.54,538.65M
2011-04-27,2853.88,2870.80,2842.61,2869.88,561.75M
2011-04-28,2862.82,2874.59,2859.62,2872.53,541.97M
2011-04-29,2869.74,2876.83,2863.04,2873.54,948.18M
2011-05-02,2881.28,2887.75,2859.84,2864.08,553.48M
2011-05-03,2859.30,2861.95,2825.50,2841.62,590.04M
2011-05-04,2842.92,2848.16,2808.79,2828.23,610.39M
2011-05-05,2812.84,2845.85,2804.82,2814.72,611.73M
2011-05-06,2840.71,2859.25,2818.65,2827.56,561.09M
2011-05-09,2828.24,2850.39,2823.67,2843.25,447.83M
2011-05-10,2851.91,2873.64,2850.01,2871.89,522.62M
2011-05-11,2867.16,2874.61,2829.68,2845.06,627.18M
2011-05-12,2833.67,2865.86,2819.37,2863.04,615.41M
2011-05-13,2859.70,2861.51,2827.51,2828.47,540.67M
2011-05-16,2815.90,2828.14,2779.54,2782.31,572.93M
2011-05-17,2769.17,2783.61,2759.29,2783.21,600.24M
2011-05-18,2782.65,2817.15,2780.83,2815.00,513.71M
2011-05-19,2824.05,2828.41,2805.12,2823.31,493.60M
2011-05-20,2815.96,2821.44,2796.27,2803.32,531.97M
2011-05-23,2761.96,2770.51,2750.64,2758.90,504.94M
2011-05-24,2766.70,2767.50,2744.01,2746.16,495.93M
2011-05-25,2739.99,2771.38,2739.85,2761.38,523.97M
2011-05-26,2756.31,2787.33,2756.06,2782.92,521.81M
2011-05-27,2789.02,2801.15,2788.29,2796.86,444.77M
2011-05-31,2824.25,2835.34,2808.60,2835.30,947.55M
2011-06-01,2829.39,2834.05,2767.63,2769.19,662.69M
2011-06-02,2773.76,2784.57,2759.17,2773.31,535.27M
2011-06-03,2740.49,2762.56,2730.63,2732.78,559.23M
2011-06-06,2728.31,2736.66,2702.20,2702.56,545.85M
2011-06-07,2712.79,2723.32,2701.17,2701.56,510.84M
2011-06-08,2693.69,2698.08,2671.09,2675.38,570.44M
2011-06-09,2678.52,2696.69,2670.02,2684.87,480.36M
2011-06-10,2675.10,2676.72,2641.64,2643.73,563.12M
2011-06-13,2649.30,2657.77,2629.61,2639.69,510.32M
2011-06-14,2662.73,2685.65,2662.73,2678.72,480.75M
2011-06-15,2653.17,2669.75,2625.86,2631.46,566.88M
2011-06-16,2631.98,2642.65,2599.86,2623.70,563.80M
2011-06-17,2646.29,2648.54,2608.99,2616.48,941.78M
2011-06-20,2608.05,2636.55,2607.74,2629.66,462.40M
2011-06-21,2640.33,2688.50,2634.04,2687.26,500.03M
2011-06-22,2677.18,2693.23,2668.35,2669.19,451.69M
2011-06-23,2638.60,2688.07,2627.47,2686.75,594.12M
2011-06-24,2681.10,2682.41,2647.46,2652.89,1.40B
2011-06-27,2653.07,2697.34,2647.55,2688.28,479.28M
2011-06-28,2694.26,2729.94,2692.45,2729.31,448.66M
2011-06-29,2736.76,2746.62,2722.26,2740.49,505.93M
2011-06-30,2749.37,2776.56,2749.11,2773.52,517.12M
2011-07-01,2775.08,2818.19,2769.06,2816.03,460.60M
2011-07-05,2817.87,2828.53,2810.00,2825.77,423.89M
2011-07-06,2821.42,2838.85,2812.80,2834.02,440.07M
2011-07-07,2856.25,2878.94,2853.90,2872.66,465.80M
2011-07-08,2841.29,2860.02,2831.16,2859.81,428.04M
2011-07-11,2828.10,2841.12,2795.54,2802.62,448.20M
2011-07-12,2798.75,2807.57,2780.16,2781.91,529.41M
2011-07-13,2800.88,2825.86,2789.57,2796.92,487.15M
2011-07-14,2804.82,2817.38,2755.90,2762.67,546.87M
2011-07-15,2787.33,2790.16,2768.28,2789.80,529.59M
2011-07-18,2777.61,2783.76,2743.79,2765.11,463.02M
2011-07-19,2790.98,2828.65,2790.98,2826.52,479.12M
2011-07-20,2839.39,2839.65,2808.18,2814.23,476.06M
2011-07-21,2818.79,2847.41,2807.71,2834.43,553.31M
2011-07-22,2834.46,2862.72,2830.58,2858.83,413.15M
2011-07-25,2832.11,2859.40,2828.91,2842.80,407.25M
2011-07-26,2842.74,2851.72,2832.27,2839.96,436.93M
2011-07-27,2823.62,2823.86,2761.00,2764.79,633.90M
2011-07-28,2765.61,2800.11,2757.85,2766.25,513.72M
2011-07-29,2736.67,2780.58,2724.99,2756.38,621.21M
2011-08-01,2791.45,2796.24,2716.30,2744.61,581.75M
2011-08-02,2728.29,2745.87,2668.68,2669.24,612.75M
2011-08-03,2673.97,2695.37,2621.67,2693.07,672.33M
2011-08-04,2648.38,2653.79,2556.38,2556.39,864.87M
2011-08-05,2580.30,2592.04,2464.87,2532.41,1.03B
2011-08-08,2447.30,2489.39,2357.69,2357.69,1.12B
2011-08-09,2402.13,2483.66,2331.65,2482.52,1.06B
2011-08-10,2425.55,2461.28,2378.08,2381.05,957.55M
2011-08-11,2415.54,2516.39,2399.56,2492.68,871.49M
2011-08-12,2507.01,2524.09,2481.50,2507.98,584.86M
2011-08-15,2522.04,2555.20,2514.52,2555.20,494.10M
2011-08-16,2526.48,2546.74,2494.55,2523.45,544.77M
2011-08-17,2527.79,2549.11,2488.09,2511.48,485.71M
2011-08-18,2436.38,2437.01,2362.97,2380.43,725.40M
2011-08-19,2353.32,2415.18,2338.66,2341.84,671.23M
2011-08-22,2396.88,2397.34,2337.28,2345.38,516.09M
2011-08-23,2360.95,2446.06,2349.08,2446.06,564.70M
2011-08-24,2437.48,2470.80,2420.48,2467.69,493.49M
2011-08-25,2470.96,2482.90,2415.24,2419.63,490.11M
2011-08-26,2408.79,2486.04,2385.27,2479.85,513.23M
2011-08-29,2510.99,2562.58,2510.13,2562.11,442.39M
2011-08-30,2547.07,2589.53,2534.68,2576.11,516.48M
2011-08-31,2589.75,2611.58,2557.74,2579.46,594.61M
2011-09-01,2583.34,2604.50,2543.56,2546.04,474.62M
2011-09-02,2497.28,2512.78,2469.35,2480.33,446.91M
2011-09-06,2417.61,2477.77,2414.31,2473.83,501.36M
2011-09-07,2511.50,2548.94,2507.52,2548.94,494.02M
2011-09-08,2533.81,2568.45,2520.80,2529.14,521.74M
2011-09-09,2508.12,2518.40,2452.93,2467.99,586.13M
2011-09-12,2442.86,2495.36,2438.40,2495.09,525.06M
2011-09-13,2502.59,2537.40,2494.07,2532.15,538.74M
2011-09-14,2548.45,2600.78,2519.80,2572.55,602.20M
2011-09-15,2595.45,2608.95,2569.78,2607.07,519.06M
2011-09-16,2607.12,2627.28,2600.96,2622.31,980.76M
2011-09-19,2584.35,2627.34,2564.46,2612.83,497.76M
2011-09-20,2623.89,2643.37,2589.52,2590.24,507.83M
2011-09-21,2601.06,2613.29,2537.46,2538.19,586.88M
2011-09-22,2466.06,2494.31,2420.23,2455.67,791.23M
2011-09-23,2438.63,2490.72,2438.28,2483.23,552.81M
2011-09-26,2496.98,2518.91,2446.12,2516.69,517.94M
2011-09-27,2560.78,2590.94,2532.65,2546.83,566.85M
2011-09-28,2557.86,2569.79,2491.07,2491.58,523.31M
2011-09-29,2535.52,2538.97,2433.58,2480.76,609.96M
2011-09-30,2444.77,2468.98,2415.07,2415.40,597.57M
2011-10-03,2401.19,2430.88,2335.23,2335.83,710.58M
2011-10-04,2312.68,2406.67,2298.89,2404.82,845.16M
2011-10-05,2398.37,2466.50,2380.96,2460.51,651.56M
2011-10-06,2459.05,2507.44,2446.72,2506.82,579.84M
2011-10-07,2509.61,2512.14,2468.60,2479.35,547.92M
2011-10-10,2522.72,2566.05,2519.78,2566.05,421.84M
2011-10-11,2554.70,2587.28,2551.94,2583.03,420.20M
2011-10-12,2606.61,2629.49,2602.31,2604.73,507.46M
2011-10-13,2595.05,2625.22,2588.71,2620.24,436.76M
2011-10-14,2655.23,2667.85,2636.00,2667.85,412.32M
2011-10-17,2653.32,2658.25,2606.91,2614.92,441.27M
2011-10-18,2614.05,2667.57,2586.31,2657.43,524.34M
2011-10-19,2642.89,2651.88,2597.77,2604.04,505.56M
2011-10-20,2605.42,2606.39,2557.17,2598.62,516.28M
2011-10-21,2630.30,2646.92,2611.11,2637.46,621.70M
2011-10-24,2644.83,2703.07,2643.94,2699.44,468.79M
2011-10-25,2685.86,2685.88,2633.94,2638.42,465.59M
2011-10-26,2660.42,2666.29,2598.74,2650.67,556.08M
2011-10-27,2720.59,2753.37,2694.27,2738.63,713.32M
2011-10-28,2724.03,2742.27,2723.03,2737.15,480.01M
2011-10-31,2705.89,2716.70,2684.13,2684.41,502.70M
2011-11-01,2607.31,2638.60,2597.16,2606.96,638.79M
2011-11-02,2637.56,2648.46,2613.74,2639.98,522.79M
2011-11-03,2666.21,2699.84,2628.22,2697.97,550.99M
2011-11-04,2678.16,2693.67,2655.12,2686.15,461.04M
2011-11-07,2683.38,2697.02,2649.06,2695.25,440.44M
2011-11-08,2712.08,2730.39,2680.93,2727.49,469.14M
2011-11-09,2662.56,2672.34,2617.93,2621.65,575.97M
2011-11-10,2652.01,2652.40,2601.79,2625.15,500.67M
2011-11-11,2653.53,2684.67,2649.85,2678.75,401.44M
2011-11-14,2671.11,2682.13,2647.48,2657.22,356.72M
2011-11-15,2647.91,2695.87,2644.00,2686.20,431.67M
2011-11-16,2661.09,2688.86,2637.91,2639.61,507.87M
2011-11-17,2637.37,2637.48,2576.22,2587.99,555.83M
2011-11-18,2595.02,2595.84,2567.15,2572.50,473.35M
2011-11-21,2535.34,2539.87,2500.89,2523.14,513.06M
2011-11-22,2517.64,2534.40,2499.19,2521.28,441.86M
2011-11-23,2501.18,2503.38,2460.08,2460.08,440.00M
2011-11-25,2453.03,2477.03,2441.48,2441.51,200.91M
2011-11-28,2509.63,2531.32,2507.72,2527.34,455.18M
2011-11-29,2529.11,2542.46,2508.27,2515.51,421.54M
2011-11-30,2586.39,2620.34,2582.49,2620.34,818.73M
2011-12-01,2615.67,2636.08,2611.48,2626.20,445.01M
2011-12-02,2650.80,2659.23,2625.07,2626.93,407.88M
2011-12-05,2666.47,2674.53,2641.59,2655.76,433.48M
2011-12-06,2655.02,2663.63,2639.18,2649.56,374.31M
2011-12-07,2638.61,2660.24,2612.80,2649.21,433.04M
2011-12-08,2633.30,2645.92,2592.55,2596.38,492.48M
2011-12-09,2603.18,2653.46,2603.18,2646.85,418.36M
2011-12-12,2617.32,2617.32,2591.42,2612.26,418.20M
2011-12-13,2629.67,2639.74,2568.44,2579.27,454.22M
2011-12-14,2566.21,2568.44,2525.88,2539.31,483.86M
2011-12-15,2565.93,2565.94,2536.58,2541.01,450.85M
2011-12-16,2554.62,2585.42,2548.00,2555.33,985.01M
2011-12-19,2564.07,2570.65,2518.01,2523.14,392.16M
2011-12-20,2567.25,2604.52,2566.87,2603.73,500.76M
2011-12-21,2589.77,2590.61,2544.66,2577.97,468.82M
2011-12-22,2584.33,2601.99,2581.92,2599.45,369.20M
2011-12-23,2607.43,2618.84,2599.89,2618.64,219.15M
2011-12-27,2613.51,2633.34,2610.77,2625.20,195.84M
2011-12-28,2626.19,2626.34,2586.85,2589.98,267.65M
2011-12-29,2596.33,2614.87,2593.04,2613.74,253.71M
2011-12-30,2610.23,2616.46,2604.60,2605.15,290.70M
2012-01-03,2657.39,2665.90,2641.98,2648.72,411.79M
2012-01-04,2639.90,2653.18,2627.23,2648.36,411.09M
2012-01-05,2642.57,2673.56,2631.23,2669.86,442.08M
2012-01-06,2671.17,2682.12,2658.83,2674.22,412.31M
2012-01-09,2682.98,2683.78,2662.96,2676.56,447.70M
2012-01-10,2704.42,2712.50,2694.33,2702.50,453.07M
2012-01-11,2695.77,2714.29,2690.73,2710.76,419.72M
2012-01-12,2716.87,2726.43,2697.32,2724.70,403.17M
2012-01-13,2707.41,2712.93,2689.58,2710.67,422.13M
2012-01-17,2736.34,2742.73,2721.03,2728.08,441.25M
2012-01-18,2731.16,2769.71,2730.05,2769.71,490.87M
2012-01-19,2779.74,2793.35,2777.17,2788.33,466.59M
2012-01-20,2776.04,2787.20,2775.87,2786.70,522.62M
2012-01-23,2786.21,2804.99,2769.82,2784.17,391.76M
2012-01-24,2771.58,2788.38,2766.34,2786.64,412.58M
2012-01-25,2803.23,2822.79,2788.95,2818.31,480.46M
2012-01-26,2828.78,2834.30,2794.78,2805.28,476.35M
2012-01-27,2797.66,2821.55,2797.24,2816.55,427.28M
2012-01-30,2790.40,2816.85,2782.44,2811.94,399.62M
2012-01-31,2825.76,2830.45,2798.77,2813.84,459.38M
2012-02-01,2830.10,2855.73,2825.19,2848.27,540.08M
2012-02-02,2854.10,2868.23,2849.40,2859.68,447.13M
2012-02-03,2888.95,2908.13,2885.84,2905.66,526.72M
2012-02-06,2892.52,2903.03,2887.33,2901.99,407.04M
2012-02-07,2895.91,2910.27,2885.17,2904.08,428.83M
2012-02-08,2906.59,2918.26,2892.71,2915.86,476.38M
2012-02-09,2922.46,2930.68,2904.51,2927.23,514.77M
2012-02-10,2902.00,2910.98,2895.10,2903.88,441.21M
2012-02-13,2926.21,2933.93,2913.89,2931.39,404.82M
2012-02-14,2921.70,2932.08,2911.60,2931.83,459.08M
2012-02-15,2943.42,2958.19,2911.33,2915.83,493.94M
2012-02-16,2915.67,2961.38,2912.72,2959.85,471.61M
2012-02-17,2958.22,2962.78,2941.55,2951.78,534.70M
2012-02-21,2957.30,2965.05,2934.07,2948.57,454.47M
2012-02-22,2942.77,2950.37,2929.68,2933.17,427.36M
2012-02-23,2933.16,2958.42,2922.96,2956.98,438.29M
2012-02-24,2963.13,2970.88,2958.82,2963.75,375.67M
2012-02-27,2945.87,2976.08,2933.30,2966.16,439.74M
2012-02-28,2969.25,2988.59,2966.61,2986.76,473.30M
2012-02-29,2991.67,3000.11,2961.77,2966.89,598.32M
2012-03-01,2979.11,2996.37,2974.59,2988.97,491.29M
2012-03-02,2986.08,2995.97,2968.00,2976.19,439.35M
2012-03-05,2969.73,2973.93,2940.52,2950.48,417.11M
2012-03-06,2917.52,2921.77,2900.28,2910.32,495.16M
2012-03-07,2922.57,2940.28,2920.54,2935.69,426.27M
2012-03-08,2954.40,2976.05,2945.73,2970.42,420.62M
2012-03-09,2975.09,2993.98,2973.96,2988.34,403.43M
2012-03-12,2989.05,2994.10,2973.65,2983.66,342.13M
2012-03-13,3003.71,3039.89,2996.46,3039.88,436.87M
2012-03-14,3042.21,3051.37,3024.73,3040.73,428.47M
2012-03-15,3048.58,3059.81,3037.82,3056.37,428.06M
2012-03-16,3058.49,3060.82,3047.69,3055.26,792.07M
2012-03-19,3057.24,3087.10,3050.89,3078.32,383.48M
2012-03-20,3060.93,3078.72,3050.82,3074.15,378.43M
2012-03-21,3077.44,3090.08,3069.09,3075.32,393.08M
2012-03-22,3055.00,3068.50,3050.70,3063.32,385.90M
2012-03-23,3066.37,3070.93,3044.67,3067.92,391.25M
2012-03-26,3090.52,3122.57,3090.05,3122.57,400.28M
2012-03-27,3124.06,3134.17,3119.03,3120.35,401.79M
2012-03-28,3123.84,3130.56,3086.93,3104.96,457.81M
2012-03-29,3087.25,3099.80,3069.81,3095.36,449.58M
2012-03-30,3110.97,3111.55,3079.05,3091.57,519.08M
2012-04-02,3085.94,3123.03,3079.78,3119.70,454.67M
2012-04-03,3119.65,3128.25,3097.41,3113.57,469.96M
2012-04-04,3085.46,3086.35,3052.58,3068.09,474.23M
2012-04-05,3061.75,3083.38,3061.14,3080.50,483.01M
2012-04-09,3037.28,3058.76,3032.22,3047.08,371.85M
2012-04-10,3044.67,3055.20,2987.00,2991.22,508.81M
2012-04-11,3020.15,3030.51,3008.75,3016.46,412.66M
2012-04-12,3023.11,3059.26,3020.44,3055.55,378.72M
2012-04-13,3045.08,3045.42,3010.77,3011.33,388.07M
2012-04-16,3027.57,3027.57,2975.87,2988.40,417.64M
2012-04-17,3002.02,3052.76,2999.49,3042.82,403.18M
2012-04-18,3031.82,3045.04,3023.91,3031.45,407.01M
2012-04-19,3028.20,3058.72,2994.94,3007.56,504.69M
2012-04-20,3023.73,3034.69,2999.01,3000.45,561.76M
2012-04-23,2969.00,2973.38,2946.04,2970.45,459.48M
2012-04-24,2967.37,2979.08,2950.38,2961.60,447.85M
2012-04-25,3013.65,3031.41,3010.57,3029.63,453.37M
2012-04-26,3029.62,3056.77,3027.79,3050.61,443.71M
2012-04-27,3060.34,3076.44,3043.30,3069.20,441.28M
2012-04-30,3060.06,3063.66,3043.25,3046.36,444.23M
2012-05-01,3044.79,3085.40,3041.62,3050.44,469.88M
2012-05-02,3035.07,3061.47,3028.94,3059.85,447.33M
2012-05-03,3061.13,3061.38,3016.20,3024.30,471.78M
2012-05-04,3001.15,3001.48,2956.34,2956.34,465.45M
2012-05-07,2940.41,2970.20,2939.21,2957.76,429.48M
2012-05-08,2939.36,2952.65,2900.06,2946.27,530.99M
2012-05-09,2912.41,2948.77,2900.18,2934.71,509.41M
2012-05-10,2950.21,2950.21,2923.14,2933.64,489.46M
2012-05-11,2919.35,2960.38,2918.74,2933.82,421.69M
2012-05-14,2907.78,2924.89,2898.90,2902.58,430.21M
2012-05-15,2902.30,2930.68,2889.39,2893.76,444.74M
2012-05-16,2904.67,2913.90,2872.25,2874.04,484.88M
2012-05-17,2874.71,2879.22,2813.69,2813.69,506.33M
2012-05-18,2814.43,2827.28,2774.45,2778.79,582.49M
2012-05-21,2782.55,2848.83,2774.76,2847.21,486.21M
2012-05-22,2853.87,2867.34,2823.22,2839.08,467.04M
2012-05-23,2832.17,2855.35,2795.50,2850.12,499.20M
2012-05-24,2856.55,2858.24,2817.62,2839.38,462.11M
2012-05-25,2839.74,2846.31,2829.76,2837.53,335.02M
2012-05-29,2853.27,2882.83,2846.68,2870.99,440.95M
2012-05-30,2847.27,2847.27,2825.64,2837.36,441.25M
2012-05-31,2837.37,2842.43,2801.96,2827.34,737.07M
2012-06-01,2810.13,2810.13,2747.24,2747.48,527.45M
2012-06-04,2747.61,2769.93,2726.68,2760.01,456.97M
2012-06-05,2749.35,2781.97,2749.34,2778.11,415.10M
2012-06-06,2796.23,2844.72,2796.23,2844.72,436.14M
2012-06-07,2872.05,2873.59,2827.82,2831.02,444.10M
2012-06-08,2823.82,2860.94,2814.80,2858.42,368.77M
2012-06-11,2882.49,2882.96,2806.90,2809.73,403.82M
2012-06-12,2815.84,2843.67,2802.38,2843.07,410.13M
